,rating,date,review
8187,5,2018-03-02T09:45:21.000Z,"Courteous efficient service from beginning to end
I ordered my Hercules cello stand at a very competitive price and was promptly informed that a new shipment of stands was expected giving me the option of a refund or continuing with the purchase. I chose the latter was given an expected date of arrival and informed of the shipment’a progress once it had arrived. The price, communication and product was excellent from outset to end. Thankyou"
8188,5,2018-03-01T13:19:21.000Z,"Easy to use and prompt delivery
Easy to use and prompt delivery. Will be using again."
8189,5,2018-03-01T09:56:17.000Z,"Great product
Great product, fast postage A+++"
8190,4,2018-03-01T04:44:07.000Z,"Out of the colour I wanted so had to…
Out of the colour I wanted so had to get white. Other than that the service was great."
8191,5,2018-03-01T00:39:59.000Z,"Roland td80
good response/smooth delivery, item dispatched correctly"
8192,5,2018-02-28T20:32:29.000Z,Excellent service
8193,5,2018-02-28T05:55:33.000Z,"Great products
Great products, very good prices and service with fast delivery. I perchased a Yamaha FG820-12 and im so happy i did. The guitar is made very well and looks and sounds fantastic.
Thanks very much
Martin"
8194,5,2018-02-28T04:07:35.000Z,Good prices and fast delivery.
8195,5,2018-02-28T04:06:36.000Z,"Competitive price
Competitive price. Quick delivery."
8196,5,2018-02-27T08:13:51.000Z,"Completely satisfied
Fast service and excellent pricing."
8197,5,2018-02-27T08:07:36.000Z,"Easy ordering ,fast delivery high…
Easy ordering ,fast delivery high quality service!,"
8198,5,2018-02-27T06:22:48.000Z,"Speedy delivery
Speedy delivery.
Product as promised.
Thanks."
8199,5,2018-02-27T05:57:23.000Z,"Very helpful
Very helpful
Very knowledgeable
Very friendly
Lots of stock so plenty to look at"
8200,5,2018-02-27T05:52:19.000Z,"Top notch!
Excellent shop to deal with. Fast service and very professional!"
8201,5,2018-02-27T04:41:39.000Z,"Excellent pricing and service
Excellent pricing and service - can't ask for more than that. Contacted me before shipping to let me know that there was some box damage. Quick shipping too."
8202,5,2018-02-27T04:38:52.000Z,"Good service
Good service. On time arrival."
8203,5,2018-02-27T04:35:21.000Z,"YAMAHA SPEAKER COVERS!!!GREAT QUALITY & GREAT PRICE!!!
I purchased Yamaha active speaker covers from Better Music (online), and had the items delivered to me, within the week. Not only were they fast at sending them out to me, but were also at least$20 cheaper than other retail outlets, either online or not. Thanks Better Music for a successful transaction. I have no hesitation in recommending Better Music, for both quality and value... well done.."
8204,5,2018-02-27T04:16:16.000Z,"I bought an amp and it was delivered to…
I bought an amp and it was delivered to Sydney the next day. Can't do better than that. And I'm loving the amp. Well done guys."
8205,5,2018-02-26T10:23:50.000Z,"Great Service and product beyond my expectations
I placed my order and received goods within 2 days wonderful service and the product was beyond my expectations great company will definitely use again. Thankyou"
8206,5,2018-02-26T07:11:30.000Z,"Fast and Reliable.
Fast, reliable and good tracking information. 😄"
8207,5,2018-02-26T03:56:49.000Z,"Great communication and prices
Great communication and prices. Very fast delivery!"
8208,5,2018-02-25T23:02:31.000Z,"Speaker recommendation for Record Player
I contacted Better Music by email to request advice on the best speakers to use with a record player that I purchased for my son. I was emailed options within the hour. The technical specifications were explained to me in simple to understand terms and made making a decision on my purchase easy.

When collecting my purchase in store, staff double checked to ensure that the speakers were compatible with the record player that I had purchased. They also opened the box to ensure that all of the cables were included.

They were professional, courteous and their expertise were appreciated by someone who has limited knowledge in the AV field."
8209,5,2018-02-25T13:51:44.000Z,The best service and the coolest dudes
8210,5,2018-02-25T04:00:48.000Z,"Great quality and Fast delivery!
The delivery was very fast, (given that we payed only $13 extra for its fast delivery). Regular delivery was free so that's a plus. It came on the second day of the receipt of the keyboard. We are very pleased with the instrument and my son is learning very quick. 5 Stars!"
8211,5,2018-02-25T03:50:39.000Z,"Great guitar
Great guitar, delivered promptly and packaged really well."
8212,5,2018-02-24T07:50:57.000Z,Just good service
8213,5,2018-02-23T23:02:11.000Z,"Had a nice experience.The instrument…
Had a nice experience.The instrument turned up in good shape as you'd
expect. Recomended."
8214,5,2018-02-23T07:42:02.000Z,"Fantastic product
Fantastic product, great price, fast postage. I’m an extremely pleased customer."
8215,5,2018-02-23T06:39:01.000Z,"I was surprised that my piano was…
I was surprised that my piano was delivered so quickly"
8216,5,2018-02-22T20:58:24.000Z,"Great shopping experience with Better…
Great shopping experience with Better Music...
Better price, quick delivery.
cheers"
8217,5,2018-02-22T08:18:08.000Z,good price and fast delivery
8218,5,2018-02-22T07:50:57.000Z,"Online order. In store pickup.
Ordered an item online. Recieved a message and was satisfied with the response. Collected item with no hassles. Good customer service."
8219,5,2018-02-22T23:54:37.000Z,"Really happy with this transaction
Really happy with this transaction, guitar was as advertised, sent really quickly and well packaged. Good to have the security of knowing you're buying from a well staffed professional organisation with an online presence which includes helpful video tutorials on YouTube. Would definitely buy from Better Music again."
8220,4,2018-02-22T07:22:02.000Z,"Online purchase.
Bought and paid for something online, waited a couple of days then went and picked it up after being notified it had arrived. Not sure who had to do more work, the guys at the shop who had to order my goods from the warehouse or me with a round trip across town. I think me. I might subtract a star, although the guys are usually pretty cool and helpful in the shop."
8221,5,2018-02-22T04:45:40.000Z,Ultra quick delivery!
8222,5,2018-02-22T04:18:18.000Z,"Exceptional people always great…
Exceptional people always great personalised service A+++"
8223,5,2018-02-22T00:18:06.000Z,"Fantastic experience
Fantastic experience, guitar was perfect and amazing customer support. 100% recommend!"
8224,5,2018-02-21T19:30:07.000Z,"Buying from overseas
Buying from overseas, I found Better Music to be extremely helpful and efficient. I asked them to match a price I had found and they checked it out without a murmur and it just revealed how other companies put extra costs on to the online price. My order arrived quickly. Better Music were very charming and it has been a pleasure dealing with them."
8225,5,2018-02-21T08:22:06.000Z,"Orderd a yamaha dtx 522k electronic…
Orderd a yamaha dtx 522k electronic drum set cheapest price I could find in got it delivered to Adelaide with in the week thanks guys."
8226,5,2018-02-21T05:20:01.000Z,"Very good products at a great prices
Very good products at a great prices. Thank you!!"
8227,5,2018-02-20T07:52:24.000Z,"Order came in good time
Order came in good time. As expected."
8228,5,2018-02-20T05:59:59.000Z,Very efficient Service.
8229,5,2018-02-20T05:15:13.000Z,"Even on very urgent request
Even on very urgent request, no hassle to get the instruments and accessories safely on time. The instruments look fantastic!
Thank you!"
8230,5,2018-02-20T05:09:24.000Z,"Competitive price and fast shipping
Bought a Kawai ES110 digital piano and very satisfied with the competitive price and super fast delivery."
8231,5,2018-02-20T04:38:23.000Z,Quick and excellent service
8232,5,2018-02-20T04:03:37.000Z,"Excellent service and communication…
Excellent service and communication item delivered exactly as described well within the time given. Thank you so much. I am defiantly a return customer"
8233,5,2018-02-19T05:17:47.000Z,"A pleasure to shop there
Better music was recommended to me by my daughter who is
also a fine pianist ... They (Better Music) are very efficient, helpful and willing to assist with informaiton ....fast service is a bonus
Jennifer"
8234,5,2018-02-19T04:21:09.000Z,"very happy
Excellent quick responses, great communication, and quick delivery. Hope to purchase more from you in the future."
8235,4,2018-02-19T04:05:18.000Z,Safe Parcel delivery.
8236,5,2018-02-19T03:10:04.000Z,"Great product and super price
Great product and super price. Fast free delivery made for an awesome experience"
8237,5,2018-02-19T02:09:23.000Z,"We bought a Yamaha E series keyboard…
We bought a Yamaha E series keyboard for our 4 year old. The price was very reasonable including free delivery. We used the standard delivery, to get delivered to Victoria (suburb). Very fast delivery and extremely satisfied and would recommend to anyone."
8238,5,2018-02-18T12:47:58.000Z,"Excellent product
Excellent stock - professional level equipment that was expertly packed and shipped very quickly. Thank you"
8239,5,2018-02-18T09:32:18.000Z,"Great online service and fast dispatch…
Great online service and fast dispatch and delivery. If they don't have your item I stock they try hard to get it asap and send it off pronto!"
